pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
46,Manitoba,Manitoba,5/21/22,20,2022,1,144140,537,10228.33,1928,15,136.81,38.11,1.06,1265,81,89.77,5.75,76.71,5.44,2.14,0.15
35,Ontario,Ontario,5/21/22,20,2022,1,1303135,8521,8624.65,13566,73,89.79,56.4,0.48,19854,171,131.4,1.13,1217.29,8.06,10.43,0.07
24,Quebec,Québec,5/21/22,20,2022,1,1064264,4110,12239.03,14890,56,171.23,47.26,0.64,10107,168,116.23,1.93,587.14,6.75,8,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/21/22,20,2022,1,45573,377,8664.53,179,3,34.03,71.68,0.57,785,8,149.25,1.52,53.86,10.24,0.39,0.07
13,New Brunswick,Nouveau-Brunswick,5/21/22,20,2022,1,65258,768,8036.1,416,5,51.23,94.57,0.62,1772,10,218.21,1.23,109.71,13.51,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,5/21/22,20,2022,1,97938,2136,9604.35,387,16,37.95,209.47,1.57,5157,38,505.72,3.73,305.14,29.92,2.31,0.23
11,Prince Edward Island,Île-du-Prince-Édouard,5/21/22,20,2022,1,37383,599,21901.36,33,0,19.33,350.93,0,1437,3,841.89,1.76,85.55,50.12,0.06,0.04
60,Yukon,Yukon,5/21/22,20,2022,1,4349,28,9931.72,25,0,57.09,63.94,0,78,0,178.13,0,3.95,9.03,0,0
61,Northwest Territories,Territoires du Nord-Ouest,5/21/22,20,2022,1,11433,7,25069.62,22,0,48.24,15.35,0,22,0,48.24,0,1.02,2.24,0,0
62,Nunavut,Nunavut,5/21/22,20,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,5/21/22,20,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/21/22,20,2022,,3866168,21780,9931.1,40783,304,104.76,55.95,0.78,50999,786,131,2.02,3111.43,7.99,43.43,0.11
59,British Columbia,Colombie-Britannique,5/28/22,21,2022,1,371720,1161,6988.11,3547,78,66.68,21.83,1.47,2518,149,47.34,2.8,165.86,3.12,11.14,0.21
48,Alberta,Alberta,5/28/22,21,2022,1,582755,2356,12827.22,4522,37,99.54,51.86,0.81,5343,90,117.61,1.98,336.57,7.41,5.29,0.12
47,Saskatchewan,Saskatchewan,5/28/22,21,2022,1,138558,365,11596.72,1386,10,116,30.55,0.84,718,22,60.09,1.84,52.14,4.36,1.43,0.12
46,Manitoba,Manitoba,5/28/22,21,2022,1,144556,416,10257.85,1980,52,140.5,29.52,3.69,953,67,67.63,4.75,59.43,4.22,7.43,0.53
35,Ontario,Ontario,5/28/22,21,2022,1,1309194,6059,8664.76,13625,59,90.18,40.1,0.39,14580,132,96.5,0.87,865.57,5.73,8.43,0.06
24,Quebec,Québec,5/28/22,21,2022,1,1068184,3920,12284.11,14939,49,171.8,45.08,0.56,8030,105,92.34,1.21,560,6.44,7,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,5/28/22,21,2022,1,45964,391,8738.87,183,4,34.79,74.34,0.76,768,7,146.02,1.33,55.86,10.62,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,5/28/22,21,2022,1,65812,554,8104.32,419,3,51.6,68.22,0.37,1322,8,162.8,0.99,79.14,9.75,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,5/28/22,21,2022,1,99688,1751,9775.97,397,10,38.93,171.71,0.98,3887,26,381.18,2.55,250.1,24.53,1.45,0.14
11,Prince Edward Island,Île-du-Prince-Édouard,5/28/22,21,2022,1,37850,467,22174.96,33,0,19.33,273.6,0,1066,0,624.53,0,66.65,39.05,0,0
60,Yukon,Yukon,5/28/22,21,2022,1,4381,32,10004.8,26,1,59.38,73.08,2.28,60,1,137.02,2.28,4.52,10.33,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,5/28/22,21,2022,1,11466,33,25141.98,22,0,48.24,72.36,0,40,0,87.71,0,4.69,10.29,0,0
62,Nunavut,Nunavut,5/28/22,21,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,5/28/22,21,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,5/28/22,21,2022,,3883672,17505,9976.06,41086,303,105.54,44.97,0.78,39285,607,100.91,1.56,2500.71,6.42,43.29,0.11
59,British Columbia,Colombie-Britannique,6/4/22,22,2022,1,372611,891,7004.86,3614,67,67.94,16.75,1.26,2052,145,38.58,2.73,127.29,2.39,9.57,0.18
48,Alberta,Alberta,6/4/22,22,2022,1,584668,1913,12869.33,4559,37,100.35,42.11,0.81,4269,74,93.97,1.63,273.29,6.02,5.29,0.12
47,Saskatchewan,Saskatchewan,6/4/22,22,2022,1,138830,272,11619.49,1396,10,116.84,22.77,0.84,637,20,53.31,1.67,38.86,3.25,1.43,0.12
46,Manitoba,Manitoba,6/4/22,22,2022,1,144895,339,10281.91,2004,24,142.21,24.06,1.7,755,76,53.58,5.39,48.43,3.44,3.43,0.24
35,Ontario,Ontario,6/4/22,22,2022,1,1314537,5343,8700.12,13678,53,90.53,35.36,0.35,11402,112,75.46,0.74,763.29,5.05,7.57,0.05
24,Quebec,Québec,6/4/22,22,2022,1,1072372,4188,12332.27,14975,36,172.21,48.16,0.41,8108,85,93.24,0.98,598.29,6.88,5.14,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/4/22,22,2022,1,46424,460,8826.33,185,2,35.17,87.46,0.38,851,6,161.8,1.14,65.71,12.49,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,6/4/22,22,2022,1,66345,533,8169.95,421,2,51.84,65.64,0.25,1087,5,133.86,0.62,76.14,9.38,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,6/4/22,22,2022,1,101330,1642,9936.99,415,18,40.7,161.02,1.77,3393,28,332.74,2.75,234.57,23,2.51,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,6/4/22,22,2022,1,38415,565,22505.98,34,1,19.92,331.01,0.59,1032,1,604.61,0.59,80.73,47.3,0.16,0.1
60,Yukon,Yukon,6/4/22,22,2022,1,4399,18,10045.9,26,0,59.38,41.11,0,50,1,114.18,2.28,2.62,5.98,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/4/22,22,2022,1,11495,29,25205.57,22,0,48.24,63.59,0,62,0,135.95,0,4.16,9.13,0,0
62,Nunavut,Nunavut,6/4/22,22,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/4/22,22,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/4/22,22,2022,,3899865,16193,10017.66,41336,250,106.18,41.6,0.64,33698,553,86.56,1.42,2313.29,5.94,35.71,0.09
59,British Columbia,Colombie-Britannique,6/11/22,23,2022,1,373336,725,7018.49,3682,68,69.22,13.63,1.28,1616,135,30.38,2.54,103.57,1.95,9.71,0.18
48,Alberta,Alberta,6/11/22,23,2022,1,586211,1543,12903.29,4576,17,100.72,33.96,0.37,3456,54,76.07,1.19,220.43,4.85,2.43,0.05
47,Saskatchewan,Saskatchewan,6/11/22,23,2022,1,139224,394,11652.46,1412,16,118.18,32.98,1.34,666,26,55.74,2.18,56.29,4.71,2.29,0.19
46,Manitoba,Manitoba,6/11/22,23,2022,1,145123,228,10298.09,2015,11,142.99,16.18,0.78,567,35,40.23,2.48,32.57,2.31,1.57,0.11
35,Ontario,Ontario,6/11/22,23,2022,1,1319596,5059,8733.6,13718,40,90.79,33.48,0.26,10402,93,68.84,0.62,722.71,4.78,5.71,0.04
24,Quebec,Québec,6/11/22,23,2022,1,1077078,4706,12386.39,15005,30,172.56,54.12,0.34,8894,66,102.28,0.76,672.29,7.73,4.29,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/11/22,23,2022,1,46891,467,8915.11,188,3,35.74,88.79,0.57,927,5,176.25,0.95,66.71,12.68,0.43,0.08
13,New Brunswick,Nouveau-Brunswick,6/11/22,23,2022,1,66816,471,8227.95,422,1,51.97,58,0.12,1004,3,123.64,0.37,67.29,8.29,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,6/11/22,23,2022,1,103258,1928,10126.06,428,13,41.97,189.07,1.27,3570,31,350.09,3.04,275.45,27.01,1.88,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,6/11/22,23,2022,1,39081,666,22896.16,40,6,23.43,390.19,3.52,1231,7,721.2,4.1,95.1,55.72,0.86,0.5
60,Yukon,Yukon,6/11/22,23,2022,1,4412,13,10075.59,26,0,59.38,29.69,0,31,0,70.79,0,1.81,4.13,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/11/22,23,2022,1,11508,13,25234.08,22,0,48.24,28.51,0,42,0,92.1,0,1.9,4.16,0,0
62,Nunavut,Nunavut,6/11/22,23,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/11/22,23,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/11/22,23,2022,,3916078,16213,10059.31,41541,205,106.71,41.65,0.53,32406,455,83.24,1.17,2316.14,5.95,29.29,0.08
59,British Columbia,Colombie-Britannique,6/18/22,24,2022,1,373974,638,7030.48,3722,40,69.97,11.99,0.75,1363,108,25.62,2.03,91.14,1.71,5.71,0.11
48,Alberta,Alberta,6/18/22,24,2022,1,587394,1183,12929.33,4589,13,101.01,26.04,0.29,2726,30,60,0.66,169,3.72,1.86,0.04
47,Saskatchewan,Saskatchewan,6/18/22,24,2022,1,139453,229,11671.63,1424,12,119.18,19.17,1,623,28,52.14,2.34,32.71,2.74,1.71,0.14
46,Manitoba,Manitoba,6/18/22,24,2022,1,145326,203,10312.49,2025,10,143.7,14.41,0.71,431,21,30.58,1.49,29,2.06,1.43,0.1
35,Ontario,Ontario,6/18/22,24,2022,1,1323982,4386,8762.63,13744,26,90.96,29.03,0.17,9445,66,62.51,0.44,626.57,4.15,3.71,0.02
24,Quebec,Québec,6/18/22,24,2022,1,1082624,5546,12450.17,15030,25,172.84,63.78,0.29,10252,55,117.9,0.63,792.29,9.11,3.57,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/18/22,24,2022,1,47353,462,9002.95,191,3,36.31,87.84,0.57,929,6,176.63,1.14,66,12.55,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,6/18/22,24,2022,1,67241,425,8280.29,422,0,51.97,52.34,0,896,1,110.34,0.12,60.71,7.48,0,0
12,Nova Scotia,Nouvelle-Écosse,6/18/22,24,2022,1,104971,1713,10294.05,436,8,42.76,167.99,0.78,3641,21,357.06,2.06,244.71,24,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,6/18/22,24,2022,1,39732,651,23277.56,45,4,26.36,381.4,2.34,1317,10,771.58,5.86,93,54.49,0.63,0.37
60,Yukon,Yukon,6/18/22,24,2022,1,4432,20,10121.26,26,0,59.38,45.67,0,33,0,75.36,0,2.9,6.63,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/18/22,24,2022,1,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/18/22,24,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/18/22,24,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/18/22,24,2022,,3931537,15456,10099.02,41683,141,107.07,39.7,0.36,31669,346,81.35,0.89,2208,5.67,20.14,0.05
59,British Columbia,Colombie-Britannique,6/25/22,25,2022,1,374594,620,7042.14,3747,25,70.44,11.66,0.47,1258,65,23.65,1.22,88.57,1.67,3.57,0.07
48,Alberta,Alberta,6/25/22,25,2022,1,588311,917,12949.52,4610,21,101.47,20.18,0.46,2100,34,46.22,0.75,131,2.88,3,0.07
47,Saskatchewan,Saskatchewan,6/25/22,25,2022,1,139661,208,11689.04,1427,3,119.43,17.41,0.25,437,15,36.58,1.26,29.71,2.49,0.43,0.04
46,Manitoba,Manitoba,6/25/22,25,2022,1,145498,172,10324.7,2043,18,144.97,12.21,1.28,375,28,26.61,1.99,24.57,1.74,2.57,0.18
35,Ontario,Ontario,6/25/22,25,2022,1,1329416,5434,8798.59,13774,30,91.16,35.96,0.2,9820,56,64.99,0.37,776.29,5.14,4.29,0.03
24,Quebec,Québec,6/25/22,25,2022,1,1089709,7085,12531.64,15063,33,173.22,81.48,0.38,12631,58,145.26,0.67,1012.14,11.64,4.71,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,6/25/22,25,2022,1,47773,420,9082.8,193,2,36.69,79.85,0.38,882,5,167.69,0.95,60,11.41,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,6/25/22,25,2022,1,67725,484,8339.89,425,3,52.34,59.6,0.37,909,3,111.94,0.37,69.14,8.51,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,6/25/22,25,2022,1,106633,1661,10457.03,441,5,43.25,162.89,0.49,3374,13,330.87,1.27,237.33,23.27,0.69,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,6/25/22,25,2022,1,40460,728,23704.07,45,0,26.36,426.51,0,1379,4,807.91,2.34,103.98,60.92,0.06,0.04
60,Yukon,Yukon,6/25/22,25,2022,1,4456,24,10176.07,26,0,59.38,54.81,0,44,0,100.48,0,3.48,7.94,0,0
61,Northwest Territories,Territoires du Nord-Ouest,6/25/22,25,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,6/25/22,25,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,6/25/22,25,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,6/25/22,25,2022,,3949291,17753,10144.62,41823,140,107.43,45.6,0.36,33209,281,85.3,0.72,2536.14,6.51,20,0.05
59,British Columbia,Colombie-Britannique,7/2/22,26,2022,1,375357,763,7056.48,3788,41,71.21,14.34,0.77,1383,66,26,1.24,109,2.05,5.86,0.11
48,Alberta,Alberta,7/2/22,26,2022,1,589351,1040,12972.41,4621,11,101.71,22.89,0.24,1957,32,43.08,0.7,148.57,3.27,1.57,0.03
47,Saskatchewan,Saskatchewan,7/2/22,26,2022,1,139871,210,11706.62,1431,4,119.77,17.58,0.33,418,7,34.98,0.59,30,2.51,0.57,0.05
46,Manitoba,Manitoba,7/2/22,26,2022,1,145623,125,10333.57,2047,4,145.26,8.87,0.28,297,22,21.08,1.56,17.86,1.27,0.57,0.04
35,Ontario,Ontario,7/2/22,26,2022,1,1336059,6643,8842.56,13812,38,91.41,43.97,0.25,12077,68,79.93,0.45,949,6.28,5.43,0.04
24,Quebec,Québec,7/2/22,26,2022,1,1099701,9992,12646.55,15110,47,173.76,114.91,0.54,17077,80,196.39,0.92,1427.43,16.42,6.71,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/2/22,26,2022,1,48179,406,9159.99,194,1,36.88,77.19,0.19,826,3,157.04,0.57,58,11.03,0.16,0.03
13,New Brunswick,Nouveau-Brunswick,7/2/22,26,2022,1,68493,768,8434.46,429,4,52.83,94.57,0.49,1252,7,154.18,0.86,109.71,13.51,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,7/2/22,26,2022,1,108366,1734,10626.98,448,8,43.93,170.05,0.78,3395,13,332.93,1.27,247.65,24.29,1.08,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,7/2/22,26,2022,1,41417,958,24264.74,45,0,26.36,561.26,0,1686,0,987.77,0,136.82,80.16,0,0
60,Yukon,Yukon,7/2/22,26,2022,1,4482,26,10235.45,26,0,59.38,59.38,0,50,0,114.18,0,3.67,8.37,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/2/22,26,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/2/22,26,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/2/22,26,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/2/22,26,2022,,3971954,22665,10202.84,41980,158,107.83,58.22,0.41,40418,298,103.82,0.77,3237.86,8.32,22.57,0.06
59,British Columbia,Colombie-Britannique,7/9/22,27,2022,1,376329,972,7074.75,3823,35,71.87,18.27,0.66,1735,76,32.62,1.43,138.86,2.61,5,0.09
48,Alberta,Alberta,7/9/22,27,2022,1,590691,1340,13001.91,4639,18,102.11,29.5,0.4,2380,29,52.39,0.64,191.43,4.21,2.57,0.06
47,Saskatchewan,Saskatchewan,7/9/22,27,2022,1,140080,209,11724.11,1434,3,120.02,17.49,0.25,419,7,35.07,0.59,29.86,2.5,0.43,0.04
46,Manitoba,Manitoba,7/9/22,27,2022,1,145853,230,10349.89,2053,6,145.68,16.32,0.43,355,10,25.19,0.71,32.86,2.33,0.86,0.06
35,Ontario,Ontario,7/9/22,27,2022,1,1344883,8824,8900.96,13855,43,91.7,58.4,0.28,15467,81,102.37,0.54,1260.57,8.34,6.14,0.04
24,Quebec,Québec,7/9/22,27,2022,1,1111394,11693,12781.02,15166,56,174.41,134.47,0.64,21685,103,249.38,1.18,1670.43,19.21,8,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/9/22,27,2022,1,48593,414,9238.7,196,2,37.26,78.71,0.38,820,3,155.9,0.57,59.14,11.24,0.24,0.05
13,New Brunswick,Nouveau-Brunswick,7/9/22,27,2022,1,69537,1044,8563.03,433,4,53.32,128.56,0.49,1812,8,223.14,0.99,149.14,18.37,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,7/9/22,27,2022,1,109982,1615,10785.46,455,6,44.62,158.38,0.59,3349,14,328.42,1.37,230.78,22.63,0.88,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,7/9/22,27,2022,1,42602,1184,24958.99,46,1,26.95,693.66,0.59,2142,1,1254.92,0.59,169.18,99.12,0.08,0.05
60,Yukon,Yukon,7/9/22,27,2022,1,4510,28,10299.39,26,0,59.38,63.94,0,54,0,123.32,0,3.95,9.03,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/9/22,27,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/9/22,27,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/9/22,27,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/9/22,27,2022,,3999509,27553,10273.62,42155,174,108.28,70.78,0.45,50218,332,129,0.85,3936.14,10.11,24.86,0.06
59,British Columbia,Colombie-Britannique,7/16/22,28,2022,1,377372,1043,7094.36,3855,32,72.47,19.61,0.6,2015,67,37.88,1.26,149,2.8,4.57,0.09
48,Alberta,Alberta,7/16/22,28,2022,1,592197,1506,13035.05,4652,13,102.4,33.15,0.29,2846,31,62.64,0.68,215.14,4.74,1.86,0.04
47,Saskatchewan,Saskatchewan,7/16/22,28,2022,1,140289,209,11741.6,1438,4,120.35,17.49,0.33,418,7,34.98,0.59,29.86,2.5,0.57,0.05
46,Manitoba,Manitoba,7/16/22,28,2022,1,146024,171,10362.02,2056,3,145.9,12.13,0.21,401,9,28.46,0.64,24.43,1.73,0.43,0.03
35,Ontario,Ontario,7/16/22,28,2022,1,1356422,11539,8977.33,13911,56,92.07,76.37,0.37,20363,99,134.77,0.66,1648.43,10.91,8,0.05
24,Quebec,Québec,7/16/22,28,2022,1,1124637,13243,12933.32,15289,123,175.82,152.29,1.41,24936,179,286.76,2.06,1891.86,21.76,17.57,0.2
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/16/22,28,2022,1,48954,361,9307.34,200,4,38.02,68.63,0.76,775,6,147.35,1.14,51.57,9.8,0.57,0.11
13,New Brunswick,Nouveau-Brunswick,7/16/22,28,2022,1,70541,1004,8686.66,438,5,53.94,123.64,0.62,2048,9,252.2,1.11,143.43,17.66,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,7/16/22,28,2022,1,111769,1787,10960.7,461,6,45.21,175.24,0.59,3402,12,333.62,1.18,255.29,25.03,0.92,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,7/16/22,28,2022,1,44121,1519,25848.92,48,2,28.12,889.93,1.17,2703,3,1583.59,1.76,217.02,127.14,0.31,0.18
60,Yukon,Yukon,7/16/22,28,2022,1,4566,57,10427.28,26,0,59.38,130.17,0,85,0,194.11,0,8.1,18.49,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/16/22,28,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/16/22,28,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/16/22,28,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/16/22,28,2022,,4031947,32439,10356.94,42403,248,108.92,83.33,0.64,59992,422,154.1,1.08,4634.14,11.9,35.43,0.09
59,British Columbia,Colombie-Britannique,7/23/22,29,2022,1,378291,919,7111.64,3908,53,73.47,17.28,1,1962,85,36.88,1.6,131.29,2.47,7.57,0.14
48,Alberta,Alberta,7/23/22,29,2022,1,593988,1791,13074.48,4666,14,102.7,39.42,0.31,3297,27,72.57,0.59,255.86,5.63,2,0.04
47,Saskatchewan,Saskatchewan,7/23/22,29,2022,1,140670,381,11773.49,1448,10,121.19,31.89,0.84,590,14,49.38,1.17,54.43,4.56,1.43,0.12
46,Manitoba,Manitoba,7/23/22,29,2022,1,146266,242,10379.19,2061,5,146.25,17.17,0.35,413,8,29.31,0.57,34.57,2.45,0.71,0.05
35,Ontario,Ontario,7/23/22,29,2022,1,1368682,12260,9058.47,14009,98,92.72,81.14,0.65,23799,154,157.51,1.02,1751.43,11.59,14,0.09
24,Quebec,Québec,7/23/22,29,2022,1,1137507,12870,13081.32,15392,103,177.01,148,1.18,26113,226,300.3,2.6,1838.57,21.14,14.71,0.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/23/22,29,2022,1,49412,458,9394.42,203,4,38.6,87.08,0.76,819,8,155.71,1.52,65.43,12.44,0.51,0.1
13,New Brunswick,Nouveau-Brunswick,7/23/22,29,2022,1,71479,938,8802.17,443,5,54.55,115.51,0.62,1942,10,239.14,1.23,134,16.5,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,7/23/22,29,2022,1,113669,1901,11147.02,467,6,45.8,186.42,0.59,3688,12,361.67,1.18,271.51,26.63,0.8,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,7/23/22,29,2022,1,45645,1524,26741.77,49,1,28.71,892.86,0.59,3043,3,1782.78,1.76,217.76,127.57,0.18,0.11
60,Yukon,Yukon,7/23/22,29,2022,1,4603,36,10511.77,26,0,59.38,82.21,0,93,0,212.38,0,5.19,11.85,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/23/22,29,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/23/22,29,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/23/22,29,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/23/22,29,2022,,4065267,33320,10442.53,42701,299,109.69,85.59,0.77,65759,547,168.92,1.41,4760,12.23,42.71,0.11
59,British Columbia,Colombie-Britannique,7/30/22,30,2022,1,379274,983,7130.12,3940,32,74.07,18.48,0.6,1902,85,35.76,1.6,140.43,2.64,4.57,0.09
48,Alberta,Alberta,7/30/22,30,2022,1,595659,1671,13111.26,4687,21,103.17,36.78,0.46,3462,35,76.2,0.77,238.71,5.25,3,0.07
47,Saskatchewan,Saskatchewan,7/30/22,30,2022,1,141051,381,11805.38,1459,11,122.11,31.89,0.92,762,21,63.78,1.76,54.43,4.56,1.57,0.13
46,Manitoba,Manitoba,7/30/22,30,2022,1,146524,258,10397.5,2067,6,146.68,18.31,0.43,500,11,35.48,0.78,36.86,2.62,0.86,0.06
35,Ontario,Ontario,7/30/22,30,2022,1,1379922,11240,9132.86,14106,97,93.36,74.39,0.64,23500,195,155.53,1.29,1605.71,10.63,13.86,0.09
24,Quebec,Québec,7/30/22,30,2022,1,1147743,10236,13199.03,15483,91,178.05,117.71,1.05,23106,194,265.72,2.23,1462.29,16.82,13,0.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,7/30/22,30,2022,1,49748,336,9458.3,207,3,39.36,63.88,0.57,794,7,150.96,1.33,48,9.13,0.49,0.09
13,New Brunswick,Nouveau-Brunswick,7/30/22,30,2022,1,72226,747,8894.16,447,4,55.05,91.99,0.49,1685,9,207.5,1.11,106.71,13.14,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,7/30/22,30,2022,1,115417,1748,11318.44,468,1,45.89,171.42,0.1,3649,7,357.84,0.69,249.69,24.49,0.2,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,7/30/22,30,2022,1,46818,1173,27428.99,49,0,28.71,687.22,0,2697,1,1580.08,0.59,167.51,98.14,0,0
60,Yukon,Yukon,7/30/22,30,2022,1,4682,79,10692.18,26,0,59.38,180.41,0,115,0,262.62,0,11.29,25.77,0,0
61,Northwest Territories,Territoires du Nord-Ouest,7/30/22,30,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,7/30/22,30,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,7/30/22,30,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,7/30/22,30,2022,,4094119,28852,10516.64,42968,266,110.37,74.11,0.68,62172,565,159.7,1.45,4121.71,10.59,38,0.1
59,British Columbia,Colombie-Britannique,8/6/22,31,2022,1,380174,900,7147.04,3995,55,75.1,16.92,1.03,1883,87,35.4,1.64,128.57,2.42,7.86,0.15
48,Alberta,Alberta,8/6/22,31,2022,1,597367,1708,13148.85,4718,31,103.85,37.6,0.68,3379,52,74.38,1.14,244,5.37,4.43,0.1
47,Saskatchewan,Saskatchewan,8/6/22,31,2022,1,141432,381,11837.27,1469,10,122.95,31.89,0.84,762,21,63.78,1.76,54.43,4.56,1.43,0.12
46,Manitoba,Manitoba,8/6/22,31,2022,1,146874,350,10422.34,2079,12,147.53,24.84,0.85,608,18,43.14,1.28,50,3.55,1.71,0.12
35,Ontario,Ontario,8/6/22,31,2022,1,1390463,10541,9202.63,14224,118,94.14,69.76,0.78,21781,215,144.16,1.42,1505.86,9.97,16.86,0.11
24,Quebec,Québec,8/6/22,31,2022,1,1155812,8069,13291.83,15587,104,179.25,92.79,1.2,18305,195,210.51,2.24,1152.71,13.26,14.86,0.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/6/22,31,2022,1,50091,343,9523.51,212,6,40.31,65.21,1.14,679,9,129.09,1.71,49,9.32,0.82,0.16
13,New Brunswick,Nouveau-Brunswick,8/6/22,31,2022,1,72968,742,8985.53,451,4,55.54,91.37,0.49,1489,8,183.36,0.99,106,13.05,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,8/6/22,31,2022,1,117142,1724,11487.61,472,4,46.29,169.07,0.39,3472,5,340.48,0.49,246.35,24.16,0.51,0.05
11,Prince Edward Island,Île-du-Prince-Édouard,8/6/22,31,2022,1,47694,877,27942.21,51,2,29.88,513.8,1.17,2050,2,1201.02,1.17,125.24,73.38,0.24,0.14
